"Date","Time","I","tempC","DO.meas","atmo.pressure","salinity"
"2011-12-05","05:00:00",6.675732476,20.08,6.538,0.985816,0.2
"2011-12-05","05:10:00",17.67832859,20.03,6.502,0.985816,0.2
"2011-12-05","05:20:00",32.51328965,20,6.491,0.985816,0.2
"2011-12-05","05:30:00",57.36184943,19.97,6.322,0.985816,0.2
"2011-12-05","05:40:00",102.7321053,19.89,6.413,0.985816,0.2
"2011-12-05","05:50:00",165.0389418,19.87,6.331,0.985816,0.2
"2011-12-05","06:00:00",253.0597107,19.87,6.343,0.985816,0.2
"2011-12-05","06:10:00",352.4539498,19.83,6.334,0.985816,0.2
"2011-12-05","06:20:00",436.2714798,19.81,6.329,0.985816,0.2
"2011-12-05","06:30:00",508.3446656,19.77,6.266,0.985816,0.2
"2011-12-05","06:40:00",579.1816046,19.75,6.248,0.985816,0.2
"2011-12-05","06:50:00",649.6476697,19.72,6.367,0.985816,0.2
"2011-12-05","07:00:00",723.5752256,19.71,6.484,0.985816,0.2
"2011-12-05","07:10:00",797.1319075,19.7,6.403,0.985816,0.2
"2011-12-05","07:20:00",871.4303375,19.66,6.322,0.985816,0.2
"2011-12-05","07:30:00",958.462109,19.65,6.267,0.985816,0.2
"2011-12-05","07:40:00",1050.686117,19.63,6.272,0.985816,0.2
"2011-12-05","07:50:00",1126.715292,19.64,6.305,0.985816,0.2
"2011-12-05","08:00:00",1200.395599,19.68,6.598,0.985816,0.2
"2011-12-05","08:10:00",1271.850661,19.72,6.608,0.985816,0.2
"2011-12-05","08:20:00",1339.473359,19.73,6.58,0.985816,0.2
"2011-12-05","08:30:00",1408.085054,19.8,6.852,0.985816,0.2
"2011-12-05","08:40:00",1472.122636,19.87,6.968,0.985816,0.2
"2011-12-05","08:50:00",1537.396464,19.95,7.075,0.985816,0.2
"2011-12-05","09:00:00",1599.579676,20.04,7.015,0.985816,0.2
"2011-12-05","09:10:00",1658.91952,20.08,6.93,0.985816,0.2
"2011-12-05","09:20:00",1718.012115,20.13,6.948,0.985816,0.2
"2011-12-05","09:30:00",1774.137718,20.18,6.846,0.985816,0.2
"2011-12-05","09:40:00",1828.038076,20.24,7.017,0.985816,0.2
"2011-12-05","09:50:00",1875.386327,20.3,7.154,0.985816,0.2
"2011-12-05","10:00:00",1917.418717,20.37,7.158,0.985816,0.2
"2011-12-05","10:10:00",1965.508716,20.42,7.259,0.985816,0.2
"2011-12-05","10:20:00",2006.799357,20.5,7.31,0.985816,0.2
"2011-12-05","10:30:00",2043.268636,20.57,7.363,0.985816,0.2
"2011-12-05","10:40:00",2077.389047,20.67,7.433,0.985816,0.2
"2011-12-05","10:50:00",2108.66609,20.76,7.466,0.985816,0.2
"2011-12-05","11:00:00",2132.772901,20.81,7.528,0.985816,0.2
"2011-12-05","11:10:00",2163.555446,20.92,7.491,0.985816,0.2
"2011-12-05","11:20:00",2186.67326,21,7.557,0.985816,0.2
"2011-12-05","11:30:00",2202.126344,21.1,7.631,0.985816,0.2
"2011-12-05","11:40:00",2215.972308,21.2,7.673,0.985816,0.2
"2011-12-05","11:50:00",2231.425393,21.3,7.574,0.985816,0.2
"2011-12-05","12:00:00",2214.859686,21.38,7.57,0.985816,0.2
"2011-12-05","12:10:00",2230.065521,21.48,7.525,0.985816,0.2
"2011-12-05","12:20:00",2234.145135,21.56,7.629,0.985816,0.2
"2011-12-05","12:30:00",2229.447398,21.65,7.534,0.985816,0.2
"2011-12-05","12:40:00",2229.200148,21.76,7.517,0.985816,0.2
"2011-12-05","12:50:00",2230.436395,21.8,7.339,0.985816,0.2
"2011-12-05","13:00:00",2205.958709,21.89,7.413,0.985816,0.2
"2011-12-05","13:10:00",2191.865496,21.97,7.454,0.985816,0.2
"2011-12-05","13:20:00",2173.44542,22.05,7.38,0.985816,0.2
"2011-12-05","13:30:00",2146.000742,22.18,7.555,0.985816,0.2
"2011-12-05","13:40:00",2122.759303,22.29,7.854,0.985816,0.2
"2011-12-05","13:50:00",2096.798121,22.38,8.071,0.985816,0.2
"2011-12-05","14:00:00",2066.6337,22.46,8.157,0.985816,0.2
"2011-12-05","14:10:00",2022.74694,22.55,8.171,0.985816,0.2
"2011-12-05","14:20:00",1985.535913,22.64,8.182,0.985816,0.2
"2011-12-05","14:30:00",1952.4045,22.71,8.022,0.985816,0.2
"2011-12-05","14:40:00",1911.113858,22.75,7.873,0.985816,0.2
"2011-12-05","14:50:00",1864.754605,22.81,7.997,0.985816,0.2
"2011-12-05","15:00:00",1813.32674,22.9,8.177,0.985816,0.2
"2011-12-05","15:10:00",1762.640623,22.99,8.217,0.985816,0.2
"2011-12-05","15:20:00",1706.638645,23.02,8.182,0.985816,0.2
"2011-12-05","15:30:00",1649.40042,23.06,8.139,0.985816,0.2
"2011-12-05","15:40:00",1595.376437,23.06,8.206,0.985816,0.2
"2011-12-05","15:50:00",1532.945976,23.14,8.198,0.985816,0.2
"2011-12-05","16:00:00",1467.795772,23.12,8.039,0.985816,0.2
"2011-12-05","16:10:00",1406.354308,23.14,8.172,0.985816,0.2
"2011-12-05","16:20:00",1337.371739,23.14,8.095,0.985816,0.2
"2011-12-05","16:30:00",1274.44678,23.12,8.038,0.985816,0.2
"2011-12-05","16:40:00",1201.879095,23.14,8.157,0.985816,0.2
"2011-12-05","16:50:00",1135.739894,23.12,8.005,0.985816,0.2
"2011-12-05","17:00:00",1060.576091,23.11,7.991,0.985816,0.2
"2011-12-05","17:10:00",988.2556558,23.09,7.962,0.985816,0.2
"2011-12-05","17:20:00",915.3170973,23.06,7.972,0.985816,0.2
"2011-12-05","17:30:00",840.5241686,23.02,8.043,0.985816,0.2
"2011-12-05","17:40:00",765.8548646,23.01,8.013,0.985816,0.2
"2011-12-05","17:50:00",687.229571,22.97,8.049,0.985816,0.2
"2011-12-05","18:00:00",613.9201385,22.93,7.948,0.985816,0.2
"2011-12-05","18:10:00",540.9815799,22.89,7.809,0.985816,0.2
"2011-12-05","18:20:00",466.9303993,22.86,7.814,0.985816,0.2
"2011-12-05","18:30:00",268.3891705,22.82,7.783,0.985816,0.2
"2011-12-05","18:40:00",124.3664235,22.79,7.931,0.985816,0.2
"2011-12-05","18:50:00",114.1055755,22.76,7.821,0.985816,0.2
"2011-12-05","19:00:00",95.06737545,22.74,7.79,0.985816,0.2
"2011-12-05","19:10:00",69.6006923,22.71,7.758,0.985816,0.2
"2011-12-05","19:20:00",39.43627148,22.66,7.635,0.985816,0.2
"2011-12-05","19:30:00",17.67832859,22.65,7.646,0.985816,0.2
"2011-12-05","19:40:00",7.911979231,22.62,7.711,0.985816,0.2
"2011-12-05","19:50:00",1.236246755,22.59,7.715,0.985816,0.2
"2011-12-05","20:00:00",0.123624675,22.58,7.729,0.985816,0.2
"2011-12-05","20:10:00",0,22.55,7.647,0.985816,0.2
"2011-12-05","20:20:00",0,22.53,7.58,0.985816,0.2
"2011-12-05","20:30:00",0,22.51,7.577,0.985816,0.2
"2011-12-05","20:40:00",0,22.5,7.585,0.985816,0.2
"2011-12-05","20:50:00",0,22.47,7.642,0.985816,0.2
"2011-12-05","21:00:00",0,22.43,7.507,0.985816,0.2
"2011-12-05","21:10:00",0,22.42,7.45,0.985816,0.2
"2011-12-05","21:20:00",0,22.39,7.398,0.985816,0.2
"2011-12-05","21:30:00",0,22.38,7.452,0.985816,0.2
"2011-12-05","21:40:00",0,22.35,7.553,0.985816,0.2
"2011-12-05","21:50:00",0,22.33,7.474,0.985816,0.2
"2011-12-05","22:00:00",0,22.29,7.303,0.985816,0.2
"2011-12-05","22:10:00",0,22.25,7.233,0.985816,0.2
"2011-12-05","22:20:00",0,22.21,7.28,0.985816,0.2
"2011-12-05","22:30:00",0,22.18,7.261,0.985816,0.2
"2011-12-05","22:40:00",0,22.15,7.178,0.985816,0.2
"2011-12-05","22:50:00",0,22.11,7.119,0.985816,0.2
"2011-12-05","23:00:00",0,22.08,7.135,0.985816,0.2
"2011-12-05","23:10:00",0,22.03,7.071,0.985816,0.2
"2011-12-05","23:20:00",0,21.98,7.038,0.985816,0.2
"2011-12-05","23:30:00",0,21.94,7.004,0.985816,0.2
"2011-12-05","23:40:00",0,21.9,6.95,0.985816,0.2
"2011-12-05","23:50:00",0,21.85,7.076,0.985816,0.2
"2011-12-06","00:00:00",0,21.79,6.99,0.985816,0.2
