"Date","Time","I","tempC","DO.meas","atmo.pressure","salinity"
"2011-12-06","12:30:00",1781.555198,21.7,7.364,0.985816,0.2
"2011-12-06","12:40:00",1806.898257,21.76,7.353,0.985816,0.2
"2011-12-06","12:50:00",1812.461367,21.8,7.356,0.985816,0.2
"2011-12-06","13:00:00",1960.687353,21.86,7.436,0.985816,0.2
"2011-12-06","13:10:00",2169.48943,21.94,7.453,0.985816,0.2
"2011-12-06","13:20:00",2305.352948,22.05,7.48,0.985816,0.2
"2011-12-06","13:30:00",2301.891458,22.16,7.497,0.985816,0.2
"2011-12-06","13:40:00",2226.480405,22.27,7.72,0.985816,0.2
"2011-12-06","13:50:00",2211.52182,22.37,7.861,0.985816,0.2
"2011-12-06","14:00:00",2138.088763,22.47,7.989,0.985816,0.2
"2011-12-06","14:10:00",2019.161825,22.58,8.063,0.985816,0.2
"2011-12-06","14:20:00",1966.621338,22.67,8.062,0.985816,0.2
"2011-12-06","14:30:00",1971.937199,22.75,7.873,0.985816,0.2
"2011-12-06","14:40:00",1862.900235,22.79,7.788,0.985816,0.2
"2011-12-06","14:50:00",1897.515144,22.88,7.789,0.985816,0.2
"2011-12-06","15:00:00",1853.628384,22.93,7.93,0.985816,0.2
"2011-12-06","15:10:00",1737.297565,22.97,8.077,0.985816,0.2
"2011-12-06","15:20:00",1623.439238,22.99,8.167,0.985816,0.2
"2011-12-06","15:30:00",1590.184201,23.02,8.075,0.985816,0.2
"2011-12-06","15:40:00",1581.777723,23.05,8.082,0.985816,0.2
"2011-12-06","15:50:00",1539.250834,23.08,8.167,0.985816,0.2
"2011-12-06","16:00:00",1486.710347,23.08,8.172,0.985816,0.2
"2011-12-06","16:10:00",1422.79639,23.1,8.251,0.985816,0.2
"2011-12-06","16:20:00",1335.393745,23.1,8.208,0.985816,0.2
"2011-12-06","16:30:00",1118.926938,23.15,8.219,0.985816,0.2
"2011-12-06","16:40:00",1069.106194,23.14,8.23,0.985816,0.2
"2011-12-06","16:50:00",1083.81753,23.16,8.145,0.985816,0.2
"2011-12-06","17:00:00",1010.878971,23.18,8.119,0.985816,0.2
"2011-12-06","17:10:00",995.3022623,23.17,8.113,0.985816,0.2
"2011-12-06","17:20:00",947.2122636,23.14,8.047,0.985816,0.2
"2011-12-06","17:30:00",851.032266,23.12,8.143,0.985816,0.2
"2011-12-06","17:40:00",778.3409569,23.09,8.034,0.985816,0.2
"2011-12-06","17:50:00",617.2580047,23.1,8.08,0.985816,0.2
"2011-12-06","18:00:00",494.869576,23.09,8.022,0.985816,0.2
"2011-12-06","18:10:00",515.1440227,23.07,8.086,0.985816,0.2
"2011-12-06","18:20:00",435.5297317,23.04,8.068,0.985816,0.2
"2011-12-06","18:30:00",254.1723328,23.02,8.026,0.985816,0.2
"2011-12-06","18:40:00",105.0809742,23,8.052,0.985816,0.2
"2011-12-06","18:50:00",88.63889232,22.97,7.982,0.985816,0.2
"2011-12-06","19:00:00",68.85894425,22.96,8.045,0.985816,0.2
"2011-12-06","19:10:00",52.66411176,22.94,7.821,0.985816,0.2
"2011-12-06","19:20:00",33.50228706,22.92,8.016,0.985816,0.2
"2011-12-06","19:30:00",16.44208184,22.89,7.949,0.985816,0.2
"2011-12-06","19:40:00",5.439485721,22.86,7.796,0.985816,0.2
"2011-12-06","19:50:00",1.112622079,22.83,7.822,0.985816,0.2
"2011-12-06","20:00:00",0,22.8,7.645,0.985816,0.2
"2011-12-06","20:10:00",0,22.76,7.589,0.985816,0.2
"2011-12-06","20:20:00",0,22.74,7.489,0.985816,0.2
"2011-12-06","20:30:00",0,22.71,7.502,0.985816,0.2
"2011-12-06","20:40:00",0,22.69,7.525,0.985816,0.2
"2011-12-06","20:50:00",0,22.66,7.38,0.985816,0.2
"2011-12-06","21:00:00",0,22.64,7.2,0.985816,0.2
"2011-12-06","21:10:00",0,22.62,7.373,0.985816,0.2
"2011-12-06","21:20:00",0,22.58,7.396,0.985816,0.2
"2011-12-06","21:30:00",0,22.54,7.465,0.985816,0.2
"2011-12-06","21:40:00",0,22.51,7.501,0.985816,0.2
"2011-12-06","21:50:00",0,22.46,7.388,0.985816,0.2
"2011-12-06","22:00:00",0,22.46,7.392,0.985816,0.2
"2011-12-06","22:10:00",0,22.42,7.466,0.985816,0.2
"2011-12-06","22:20:00",0,22.37,7.317,0.985816,0.2
"2011-12-06","22:30:00",0,22.35,7.174,0.985816,0.2
"2011-12-06","22:40:00",0,22.3,7.231,0.985816,0.2
"2011-12-06","22:50:00",0,22.26,7.207,0.985816,0.2
"2011-12-06","23:00:00",0,22.23,7.165,0.985816,0.2
"2011-12-06","23:10:00",0,22.22,6.986,0.985816,0.2
"2011-12-06","23:20:00",0,22.16,7.169,0.985816,0.2
"2011-12-06","23:30:00",0,22.14,6.998,0.985816,0.2
"2011-12-06","23:40:00",0,22.12,6.964,0.985816,0.2
"2011-12-06","23:50:00",0,22.07,7.169,0.985816,0.2
"2011-12-07","00:00:00",0,22.07,7.169,0.985816,0.2
