"Date","Time","I","tempC","DO.meas","atmo.pressure","salinity"
"3-Dec-11","0:01:54",0,22.29,7.116,0.985816,0.2
"3-Dec-11","0:11:54",0,22.24,7.118,0.985816,0.2
"3-Dec-11","0:21:54",0,22.21,6.971,0.985816,0.2
"3-Dec-11","0:31:54",0,22.19,7.096,0.985816,0.2
"3-Dec-11","0:41:54",0,22.15,6.918,0.985816,0.2
"3-Dec-11","0:51:54",0,22.11,6.917,0.985816,0.2
"3-Dec-11","1:01:54",0,22.09,7.1,0.985816,0.2
"3-Dec-11","1:11:54",0,22.06,6.937,0.985816,0.2
"3-Dec-11","1:21:54",0,22.03,6.845,0.985816,0.2
"3-Dec-11","1:31:54",0,22.01,6.833,0.985816,0.2
"3-Dec-11","1:41:54",0,21.95,6.859,0.985816,0.2
"3-Dec-11","1:51:54",0,21.92,6.773,0.985816,0.2
"3-Dec-11","2:01:54",0,21.9,6.681,0.985816,0.2
"3-Dec-11","2:11:54",0,21.87,6.798,0.985816,0.2
"3-Dec-11","2:21:54",0,21.82,6.709,0.985816,0.2
"3-Dec-11","2:31:54",0,21.79,6.713,0.985816,0.2
"3-Dec-11","2:41:54",0,21.72,6.642,0.985816,0.2
"3-Dec-11","2:51:54",0,21.69,6.653,0.985816,0.2
"3-Dec-11","3:01:54",0,21.66,6.594,0.985816,0.2
"3-Dec-11","3:11:54",0,21.63,6.48,0.985816,0.2
"3-Dec-11","3:21:54",0,21.58,6.452,0.985816,0.2
"3-Dec-11","3:31:54",0,21.53,6.471,0.985816,0.2
"3-Dec-11","3:41:54",0,21.49,6.34,0.985816,0.2
"3-Dec-11","3:51:54",0,21.44,6.399,0.985816,0.2
"3-Dec-11","4:01:54",0,21.41,6.432,0.985816,0.2
"3-Dec-11","4:11:54",0,21.36,6.401,0.985816,0.2
"3-Dec-11","4:21:54",0,21.31,6.383,0.985816,0.2
"3-Dec-11","4:31:54",0,21.27,6.362,0.985816,0.2
"3-Dec-11","4:41:54",0.123624675,21.24,6.381,0.985816,0.2
"3-Dec-11","4:51:54",1.483496106,21.21,6.384,0.985816,0.2
"3-Dec-11","5:01:54",5.933984423,21.19,6.335,0.985816,0.2
"3-Dec-11","5:11:54",16.31845716,21.14,6.304,0.985816,0.2
"3-Dec-11","5:21:54",31.89516628,21.11,6.213,0.985816,0.2
"3-Dec-11","5:31:54",56.4964767,21.08,6.258,0.985816,0.2
"3-Dec-11","5:41:54",97.16899493,21.04,6.191,0.985816,0.2
"3-Dec-11","5:51:54",151.4402275,21.02,6.09,0.985816,0.2
"3-Dec-11","6:01:54",224.8732847,20.99,6.162,0.985816,0.2
"3-Dec-11","6:11:54",315.3665472,20.97,6.14,0.985816,0.2
"3-Dec-11","6:21:54",403.0164421,20.97,6.209,0.985816,0.2
"3-Dec-11","6:31:54",485.5977253,20.97,6.204,0.985816,0.2
"3-Dec-11","6:41:54",574.2366176,20.98,6.078,0.985816,0.2
"3-Dec-11","6:51:54",652.3674125,20.97,5.953,0.985816,0.2
"3-Dec-11","7:01:54",725.9240944,20.99,6.192,0.985816,0.2
"3-Dec-11","7:11:54",799.9752751,20.98,6.13,0.985816,0.2
"3-Dec-11","7:21:54",871.1830881,20.96,6.183,0.985816,0.2
"3-Dec-11","7:31:54",942.2672765,20.94,6.024,0.985816,0.2
"3-Dec-11","7:41:54",1014.216838,20.96,6.087,0.985816,0.2
"3-Dec-11","7:51:54",1081.345036,21.01,5.973,0.985816,0.2
"3-Dec-11","8:01:54",1146.247991,21.08,6.29,0.985816,0.2
"3-Dec-11","8:11:54",1214.241563,21.1,6.345,0.985816,0.2
"3-Dec-11","8:21:54",1281.740635,21.14,6.29,0.985816,0.2
"3-Dec-11","8:31:54",1345.160094,21.22,6.315,0.985816,0.2
"3-Dec-11","8:41:54",1401.532946,21.27,6.584,0.985816,0.2
"3-Dec-11","8:51:54",1458.029423,21.34,6.49,0.985816,0.2
"3-Dec-11","9:01:54",1515.762146,21.4,6.395,0.985816,0.2
"3-Dec-11","9:11:54",1568.673507,21.46,6.257,0.985816,0.2
"3-Dec-11","9:21:54",1620.966745,21.51,6.271,0.985816,0.2
"3-Dec-11","9:31:54",1674.372605,21.58,6.364,0.985816,0.2
"3-Dec-11","9:41:54",1735.937693,21.64,6.179,0.985816,0.2
"3-Dec-11","9:51:54",1789.219928,21.7,6.264,0.985816,0.2
"3-Dec-11","10:01:54",1833.848436,21.79,6.591,0.985816,0.2
"3-Dec-11","10:11:54",1875.757201,21.86,6.746,0.985816,0.2
"3-Dec-11","10:21:54",1906.786995,21.95,6.642,0.985816,0.2
"3-Dec-11","10:31:54",1946.223266,22.03,6.878,0.985816,0.2
"3-Dec-11","10:41:54",1983.681543,22.1,6.974,0.985816,0.2
"3-Dec-11","10:51:54",1968.722957,22.18,6.976,0.985816,0.2
"3-Dec-11","11:01:54",2033.378662,22.24,6.849,0.985816,0.2
"3-Dec-11","11:11:54",2063.913957,22.29,6.84,0.985816,0.2
"3-Dec-11","11:21:54",2056.990975,22.4,6.983,0.985816,0.2
"3-Dec-11","11:31:54",2096.427247,22.47,7.048,0.985816,0.2
"3-Dec-11","11:41:54",2114.723699,22.57,7.176,0.985816,0.2
"3-Dec-11","11:51:54",2119.421437,22.64,7.193,0.985816,0.2
"3-Dec-11","12:01:54",2134.627272,22.78,7.152,0.985816,0.2
"3-Dec-11","12:11:54",2172.332798,22.87,7.22,0.985816,0.2
"3-Dec-11","12:21:54",2166.522438,23,7.202,0.985816,0.2
"3-Dec-11","12:31:54",2186.055137,23.1,7.306,0.985816,0.2
"3-Dec-11","12:41:54",2258.004698,23.17,7.075,0.985816,0.2
"3-Dec-11","12:51:54",2330.943256,23.3,7.041,0.985816,0.2
"3-Dec-11","13:01:54",2211.769069,23.34,7.116,0.985816,0.2
"3-Dec-11","13:11:54",1922.363704,23.39,7.037,0.985816,0.2
"3-Dec-11","13:21:54",2161.082952,23.45,7.125,0.985816,0.2
"3-Dec-11","13:31:54",2151.440227,23.56,7.328,0.985816,0.2
"3-Dec-11","13:41:54",2104.586475,23.66,7.557,0.985816,0.2
"3-Dec-11","13:51:54",2069.229818,23.74,7.646,0.985816,0.2
"3-Dec-11","14:01:54",2043.268636,23.82,7.732,0.985816,0.2
"3-Dec-11","14:11:54",1541.846953,23.94,7.645,0.985816,0.2
"3-Dec-11","14:21:54",1969.58833,24.03,7.656,0.985816,0.2
"3-Dec-11","14:31:54",1340.338732,24.09,7.603,0.985816,0.2
"3-Dec-11","14:41:54",1821.115095,24.14,7.45,0.985816,0.2
"3-Dec-11","14:51:54",1878.971443,24.2,7.616,0.985816,0.2
"3-Dec-11","15:01:54",1707.380393,24.25,7.793,0.985816,0.2
"3-Dec-11","15:11:54",1551.736927,24.26,7.781,0.985816,0.2
"3-Dec-11","15:21:54",1682.284584,24.26,7.677,0.985816,0.2
"3-Dec-11","15:31:54",1592.28582,24.23,7.601,0.985816,0.2
"3-Dec-11","15:41:54",1308.56719,24.18,7.696,0.985816,0.2
"3-Dec-11","15:51:54",1486.339473,24.19,7.69,0.985816,0.2
"3-Dec-11","16:01:54",1348.74521,24.19,7.66,0.985816,0.2
"3-Dec-11","16:11:54",1173.321795,24.15,7.74,0.985816,0.2
"3-Dec-11","16:21:54",868.2160959,24.1,7.629,0.985816,0.2
"3-Dec-11","16:31:54",1358.882433,24.08,7.666,0.985816,0.2
"3-Dec-11","16:41:54",1167.758685,24.09,7.606,0.985816,0.2
"3-Dec-11","16:51:54",885.0290518,24.04,7.473,0.985816,0.2
"3-Dec-11","17:01:54",839.1642972,24.01,7.541,0.985816,0.2
"3-Dec-11","17:11:54",658.672271,23.96,7.49,0.985816,0.2
"3-Dec-11","17:21:54",808.6290023,23.88,7.427,0.985816,0.2
"3-Dec-11","17:31:54",823.2167141,23.81,7.487,0.985816,0.2
"3-Dec-11","17:41:54",753.2451477,23.77,7.572,0.985816,0.2
"3-Dec-11","17:51:54",664.9771294,23.76,7.524,0.985816,0.2
"3-Dec-11","18:01:54",645.320806,23.73,7.439,0.985816,0.2
"3-Dec-11","18:11:54",568.6735072,23.73,7.524,0.985816,0.2
"3-Dec-11","18:21:54",477.9329954,23.67,7.406,0.985816,0.2
"3-Dec-11","18:31:54",270.1199159,23.67,7.502,0.985816,0.2
"3-Dec-11","18:41:54",95.3146248,23.64,7.505,0.985816,0.2
"3-Dec-11","18:51:54",79.24341699,23.68,7.532,0.985816,0.2
"3-Dec-11","19:01:54",58.72172086,23.71,7.587,0.985816,0.2
"3-Dec-11","19:11:54",41.53789096,23.64,7.519,0.985816,0.2
"3-Dec-11","19:21:54",24.84855977,23.72,7.546,0.985816,0.2
"3-Dec-11","19:31:54",11.49709482,23.7,7.44,0.985816,0.2
"3-Dec-11","19:41:54",3.337866238,23.7,7.414,0.985816,0.2
"3-Dec-11","19:51:54",0.494498702,23.71,7.406,0.985816,0.2
"3-Dec-11","20:01:54",0,23.7,7.384,0.985816,0.2
"3-Dec-11","20:11:54",0,23.64,7.264,0.985816,0.2
"3-Dec-11","20:21:54",0,23.64,7.336,0.985816,0.2
"3-Dec-11","20:31:54",0,23.61,7.323,0.985816,0.2
"3-Dec-11","20:41:54",0,23.6,7.234,0.985816,0.2
"3-Dec-11","20:51:54",0,23.6,7.241,0.985816,0.2
"3-Dec-11","21:01:54",0,23.59,7.198,0.985816,0.2
"3-Dec-11","21:11:54",0,23.6,7.194,0.985816,0.2
"3-Dec-11","21:21:54",0,23.57,7.235,0.985816,0.2
"3-Dec-11","21:31:54",0,23.57,7.277,0.985816,0.2
"3-Dec-11","21:41:54",0,23.54,7.255,0.985816,0.2
"3-Dec-11","21:51:54",0,23.51,7.097,0.985816,0.2
"3-Dec-11","22:01:54",0,23.52,7.133,0.985816,0.2
"3-Dec-11","22:11:54",0,23.46,7.043,0.985816,0.2
"3-Dec-11","22:21:54",0,23.45,6.909,0.985816,0.2
"3-Dec-11","22:31:54",0,23.43,7.057,0.985816,0.2
"3-Dec-11","22:41:54",0,23.4,7.018,0.985816,0.2
"3-Dec-11","22:51:54",0,23.35,6.953,0.985816,0.2
"3-Dec-11","23:01:54",0,23.3,6.983,0.985816,0.2
"3-Dec-11","23:11:54",0,23.25,6.96,0.985816,0.2
"3-Dec-11","23:21:54",0,23.2,6.856,0.985816,0.2
"3-Dec-11","23:31:54",0,23.17,6.798,0.985816,0.2
"3-Dec-11","23:41:54",0,23.13,6.777,0.985816,0.2
"3-Dec-11","23:51:54",0,23.07,6.743,0.985816,0.2
"4-Dec-11","0:01:54",0,23.04,6.757,0.985816,0.2
